2025-05-28T15:09:00Z,1.34908,1.34915,1.34904,1.34913,33
2025-05-28T15:10:00Z,1.34914,1.34924,1.34913,1.34924,48
2025-05-28T15:11:00Z,1.34923,1.34924,1.34913,1.34914,38
2025-05-28T15:12:00Z,1.34914,1.34919,1.34904,1.34904,44
2025-05-28T15:13:00Z,1.34905,1.34906,1.34892,1.34892,56
2025-05-28T15:14:00Z,1.34892,1.34893,1.34884,1.34884,51
2025-05-28T15:15:00Z,1.34884,1.34892,1.34882,1.34885,45
2025-05-28T15:16:00Z,1.34885,1.34890,1.34873,1.34873,47
2025-05-28T15:17:00Z,1.34874,1.34900,1.34864,1.34900,51
2025-05-28T15:18:00Z,1.34900,1.34901,1.34884,1.34885,48
2025-05-28T15:19:00Z,1.34885,1.34891,1.34879,1.34883,37
2025-05-28T15:20:00Z,1.34884,1.34884,1.34864,1.34873,40
2025-05-28T15:21:00Z,1.34873,1.34886,1.34864,1.34886,37
2025-05-28T15:22:00Z,1.34886,1.34886,1.34863,1.34865,25
2025-05-28T15:23:00Z,1.34864,1.34878,1.34860,1.34861,21
2025-05-28T15:24:00Z,1.34860,1.34865,1.34851,1.34862,41
2025-05-28T15:25:00Z,1.34860,1.34867,1.34843,1.34848,57
2025-05-28T15:26:00Z,1.34844,1.34845,1.34831,1.34834,47
2025-05-28T15:27:00Z,1.34833,1.34833,1.34809,1.34819,36
2025-05-28T15:28:00Z,1.34819,1.34828,1.34804,1.34811,58
2025-05-28T15:29:00Z,1.34813,1.34847,1.34806,1.34846,65
2025-05-28T15:30:00Z,1.34847,1.34857,1.34837,1.34842,66
2025-05-28T15:31:00Z,1.34843,1.34851,1.34832,1.34842,57
2025-05-28T15:32:00Z,1.34842,1.34842,1.34831,1.34842,73
2025-05-28T15:33:00Z,1.34843,1.34844,1.34822,1.34841,39
2025-05-28T15:34:00Z,1.34841,1.34871,1.34841,1.34867,50
2025-05-28T15:35:00Z,1.34868,1.34904,1.34866,1.34904,72
2025-05-28T15:36:00Z,1.34904,1.34908,1.34883,1.34884,32
2025-05-28T15:37:00Z,1.34883,1.34894,1.34882,1.34884,51
2025-05-28T15:38:00Z,1.34884,1.34884,1.34843,1.34857,51
2025-05-28T15:39:00Z,1.34857,1.34860,1.34851,1.34858,35
2025-05-28T15:40:00Z,1.34860,1.34860,1.34841,1.34842,42
2025-05-28T15:41:00Z,1.34842,1.34856,1.34834,1.34855,49
2025-05-28T15:42:00Z,1.34855,1.34855,1.34833,1.34842,67
2025-05-28T15:43:00Z,1.34843,1.34843,1.34823,1.34831,47
2025-05-28T15:44:00Z,1.34832,1.34842,1.34832,1.34833,53
2025-05-28T15:45:00Z,1.34833,1.34833,1.34803,1.34815,44
2025-05-28T15:46:00Z,1.34815,1.34822,1.34813,1.34821,53
2025-05-28T15:47:00Z,1.34821,1.34822,1.34811,1.34822,37
2025-05-28T15:48:00Z,1.34822,1.34822,1.34811,1.34812,25
2025-05-28T15:49:00Z,1.34813,1.34813,1.34776,1.34783,53
2025-05-28T15:50:00Z,1.34784,1.34795,1.34774,1.34776,50
2025-05-28T15:51:00Z,1.34776,1.34795,1.34776,1.34794,36
2025-05-28T15:52:00Z,1.34794,1.34802,1.34789,1.34801,46
2025-05-28T15:53:00Z,1.34801,1.34803,1.34772,1.34773,51
2025-05-28T15:54:00Z,1.34773,1.34794,1.34773,1.34774,75
2025-05-28T15:55:00Z,1.34774,1.34784,1.34757,1.34764,69
2025-05-28T15:56:00Z,1.34765,1.34774,1.34762,1.34772,83
2025-05-28T15:57:00Z,1.34774,1.34801,1.34768,1.34801,60
2025-05-28T15:58:00Z,1.34803,1.34806,1.34786,1.34787,81
2025-05-28T15:59:00Z,1.34787,1.34788,1.34779,1.34783,39
2025-05-28T16:00:00Z,1.34783,1.34791,1.34776,1.34787,71
2025-05-28T16:01:00Z,1.34786,1.34795,1.34776,1.34782,58
2025-05-28T16:02:00Z,1.34781,1.34831,1.34780,1.34808,78
2025-05-28T16:03:00Z,1.34808,1.34809,1.34782,1.34789,71
2025-05-28T16:04:00Z,1.34790,1.34790,1.34775,1.34784,32
2025-05-28T16:05:00Z,1.34784,1.34785,1.34773,1.34775,41
2025-05-28T16:06:00Z,1.34775,1.34781,1.34763,1.34780,50
2025-05-28T16:07:00Z,1.34780,1.34786,1.34764,1.34764,34
2025-05-28T16:08:00Z,1.34764,1.34766,1.34752,1.34753,31
2025-05-28T16:09:00Z,1.34753,1.34753,1.34742,1.34745,56
2025-05-28T16:10:00Z,1.34745,1.34752,1.34731,1.34731,65
2025-05-28T16:11:00Z,1.34730,1.34732,1.34693,1.34694,73
2025-05-28T16:12:00Z,1.34694,1.34714,1.34694,1.34705,83
